N 100 
0 24 171
1 138 15
2 133 21
3 173 99
4 161 8
5 76 38
6 108 52
7 79 176
8 134 47
9 200 123
10 162 124
11 5 149
12 163 39
13 97 113
14 71 149
15 41 65
16 74 18
17 60 59
18 118 169
19 61 116
20 8 54
21 93 45
22 2 89
23 147 134
24 151 4
25 61 64
26 178 181
27 182 38
28 153 89
29 121 151
30 88 3
31 136 189
32 52 157
33 67 200
34 114 91
35 102 7
36 142 197
37 72 75
38 132 139
39 22 179
40 53 29
41 10 144
42 140 200
43 66 98
44 82 87
45 171 58
46 9 62
47 180 98
48 52 138
49 10 49
50 60 102
51 164 121
52 6 20
53 107 164
54 178 103
55 75 166
56 179 74
57 198 15
58 36 159
59 90 90
60 198 33
61 153 106
62 9 143
63 171 112
64 35 42
65 130 191
66 85 48
67 69 12
68 134 10
69 6 181
70 191 36
71 194 98
72 179 190
73 58 123
74 104 10
75 199 145
76 30 18
77 2 5
78 21 67
79 156 43
80 8 158
81 153 174
82 37 148
83 127 79
84 199 192
85 91 189
86 23 145
87 144 88
88 4 146
89 168 97
90 128 193
91 84 148
92 132 48
93 68 89
94 160 152
95 132 61
96 169 184
97 51 154
98 193 45
99 62 82
