N 100 
0 157 165
1 164 51
2 140 200
3 127 107
4 68 170
5 7 45
6 107 105
7 166 7
8 196 34
9 11 182
10 32 46
11 51 69
12 168 96
13 34 158
14 70 8
15 137 31
16 55 9
17 151 97
18 8 171
19 96 54
20 179 76
21 16 155
22 23 86
23 16 83
24 51 189
25 91 179
26 129 31
27 107 41
28 34 142
29 195 44
30 72 122
31 87 110
32 125 172
33 42 156
34 21 194
35 1 80
36 70 139
37 21 183
38 84 30
39 131 179
40 120 55
41 118 44
42 97 17
43 0 47
44 59 98
45 141 191
46 32 97
47 169 39
48 185 27
49 37 50
50 55 70
51 137 162
52 85 67
53 165 62
54 187 24
55 74 135
56 142 53
57 9 103
58 132 133
59 67 59
60 54 92
61 158 177
62 103 7
63 7 44
64 39 180
65 35 165
66 151 110
67 83 140
68 79 1
69 87 65
70 196 187
71 164 185
72 199 95
73 89 33
74 18 165
75 111 155
76 109 48
77 72 174
78 143 95
79 175 14
80 53 96
81 116 25
82 110 146
83 128 102
84 65 7
85 148 68
86 12 5
87 54 196
88 18 169
89 28 126
90 137 194
91 18 19
92 126 163
93 59 97
94 171 30
95 9 146
96 90 161
97 174 92
98 88 57
99 49 23
