N 100 
0 166 50
1 167 46
2 44 17
3 51 137
4 130 30
5 26 177
6 162 163
7 100 169
8 17 63
9 167 194
10 178 115
11 158 155
12 76 161
13 92 75
14 76 30
15 40 175
16 21 126
17 11 175
18 96 102
19 154 113
20 10 35
21 17 55
22 158 143
23 58 77
24 118 154
25 148 91
26 14 39
27 161 139
28 176 196
29 76 45
30 143 150
31 182 63
32 155 197
33 131 6
34 154 90
35 160 16
36 74 45
37 133 99
38 72 103
39 156 177
40 47 35
41 56 162
42 125 162
43 142 77
44 63 111
45 128 154
46 44 92
47 171 185
48 118 52
49 152 81
50 66 44
51 200 127
52 1 46
53 85 168
54 95 11
55 64 129
56 176 98
57 106 93
58 47 189
59 144 161
60 159 6
61 134 33
62 16 135
63 111 63
64 112 71
65 177 45
66 118 43
67 18 33
68 174 35
69 24 117
70 150 106
71 98 61
72 7 129
73 4 127
74 176 51
75 6 78
76 70 12
77 137 164
78 138 8
79 1 63
80 45 66
81 35 180
82 4 65
83 67 119
84 200 45
85 61 150
86 117 109
87 78 173
88 53 188
89 57 156
90 59 183
91 144 116
92 155 127
93 66 181
94 124 93
95 36 64
96 67 129
97 13 122
98 62 22
99 200 143
