N 100 
0 94 57
1 65 71
2 155 146
3 118 95
4 82 198
5 73 16
6 42 28
7 154 200
8 50 92
9 182 173
10 13 146
11 27 81
12 101 30
13 96 151
14 101 15
15 161 140
16 53 162
17 19 68
18 14 199
19 76 110
20 187 52
21 65 133
22 120 192
23 7 28
24 168 18
25 19 176
26 23 18
27 88 24
28 178 157
29 105 178
30 198 85
31 169 73
32 77 162
33 182 158
34 132 88
35 71 129
36 113 166
37 163 33
38 197 172
39 44 73
40 10 50
41 58 150
42 175 137
43 92 127
44 60 52
45 10 89
46 141 50
47 90 10
48 48 129
49 95 31
50 46 111
51 184 5
52 191 115
53 24 95
54 134 67
55 116 70
56 101 79
57 116 35
58 196 1
59 162 109
60 4 190
61 136 127
62 34 67
63 33 167
64 180 117
65 93 23
66 17 63
67 46 118
68 90 127
69 67 114
70 171 105
71 170 98
72 20 32
73 140 105
74 54 136
75 181 12
76 18 26
77 85 128
78 155 139
79 94 177
80 17 140
81 159 110
82 61 3
83 111 117
84 137 197
85 8 65
86 145 132
87 7 199
88 196 30
89 27 165
90 21 143
91 79 182
92 101 195
93 68 6
94 45 196
95 31 122
96 44 129
97 193 89
98 66 92
99 51 177
