N 100 
0 21 181
1 76 62
2 29 57
3 143 168
4 36 117
5 119 6
6 140 143
7 21 33
8 177 171
9 184 189
10 153 13
11 194 85
12 35 105
13 149 100
14 196 36
15 83 174
16 171 4
17 192 5
18 39 10
19 118 135
20 110 157
21 8 56
22 87 101
23 157 152
24 120 125
25 151 140
26 200 44
27 71 70
28 118 117
29 172 158
30 58 183
31 159 92
32 38 1
33 114 159
34 113 94
35 66 117
36 37 19
37 14 58
38 44 197
39 15 68
40 57 18
41 56 170
42 194 192
43 29 31
44 21 170
45 47 18
46 43 143
47 134 152
48 188 160
49 7 39
50 39 163
51 186 139
52 32 154
53 161 94
54 96 173
55 67 153
56 94 157
57 76 182
58 121 22
59 88 50
60 96 158
61 131 161
62 163 197
63 162 99
64 55 195
65 141 76
66 20 192
67 169 80
68 61 113
69 191 86
70 180 110
71 105 0
72 196 79
73 5 186
74 199 196
75 162 46
76 14 119
77 49 82
78 144 75
79 82 5
80 143 129
81 111 179
82 107 162
83 2 83
84 103 33
85 161 24
86 194 125
87 114 71
88 113 132
89 197 58
90 156 140
91 184 200
92 80 84
93 194 198
94 144 112
95 136 137
96 88 107
97 121 167
98 72 124
99 177 10
