N 100 
0 9 94
1 184 73
2 155 10
3 52 27
4 164 91
5 93 68
6 102 93
7 157 182
8 126 104
9 117 28
10 153 23
11 191 184
12 114 51
13 200 176
14 127 36
15 43 155
16 84 15
17 175 125
18 136 176
19 149 155
20 5 24
21 48 32
22 158 109
23 182 69
24 44 31
25 69 170
26 131 43
27 162 186
28 94 151
29 161 133
30 81 76
31 46 114
32 1 1
33 37 66
34 148 146
35 103 96
36 175 132
37 25 11
38 173 58
39 78 31
40 30 9
41 191 187
42 33 178
43 10 23
44 27 120
45 59 192
46 114 92
47 107 16
48 131 37
49 95 100
50 116 180
51 3 65
52 37 26
53 65 144
54 10 164
55 39 185
56 90 50
57 118 61
58 170 63
59 168 94
60 130 8
61 32 145
62 12 52
63 23 79
64 195 92
65 37 142
66 70 17
67 77 41
68 32 39
69 146 76
70 83 107
71 44 33
72 189 47
73 157 78
74 31 43
75 22 195
76 162 13
77 92 23
78 24 69
79 80 149
80 178 10
81 62 92
82 79 130
83 20 75
84 68 30
85 192 29
86 82 56
87 66 198
88 80 107
89 155 101
90 179 200
91 26 167
92 123 103
93 135 109
94 46 167
95 26 71
96 170 44
97 25 7
98 149 60
99 192 154
