N 100 
0 104 136
1 116 77
2 14 73
3 179 155
4 25 58
5 157 97
6 194 176
7 101 60
8 101 118
9 99 42
10 108 167
11 165 52
12 4 164
13 32 16
14 149 167
15 10 149
16 34 192
17 72 81
18 101 94
19 56 41
20 52 170
21 130 126
22 124 169
23 98 184
24 87 115
25 164 32
26 116 187
27 130 75
28 162 62
29 15 141
30 112 98
31 140 35
32 138 135
33 52 15
34 13 82
35 197 102
36 113 152
37 90 154
38 106 48
39 156 43
40 198 200
41 129 167
42 126 128
43 41 21
44 165 91
45 36 22
46 75 98
47 182 99
48 186 136
49 67 42
50 0 147
51 146 43
52 134 78
53 33 71
54 103 156
55 110 123
56 156 113
57 93 169
58 157 179
59 17 131
60 27 186
61 155 133
62 40 138
63 118 87
64 192 21
65 23 177
66 43 52
67 103 49
68 185 23
69 27 183
70 200 125
71 134 3
72 74 41
73 54 58
74 199 194
75 90 41
76 32 168
77 77 49
78 74 37
79 12 149
80 83 34
81 61 167
82 134 146
83 172 132
84 25 84
85 42 140
86 146 36
87 70 39
88 5 142
89 88 37
90 106 194
91 104 200
92 110 107
93 41 5
94 171 142
95 80 99
96 52 38
97 122 38
98 163 48
99 172 130
