N 100 
0 174 67
1 26 81
2 78 133
3 45 56
4 49 49
5 174 85
6 136 151
7 150 13
8 144 105
9 180 152
10 28 136
11 39 118
12 168 50
13 197 106
14 181 139
15 78 123
16 190 33
17 63 34
18 50 128
19 12 174
20 173 93
21 24 32
22 160 158
23 68 14
24 104 32
25 104 20
26 129 154
27 89 66
28 32 25
29 26 63
30 10 198
31 28 190
32 107 52
33 61 76
34 91 45
35 156 117
36 69 9
37 39 110
38 47 95
39 16 195
40 119 166
41 24 191
42 84 75
43 131 86
44 199 119
45 127 122
46 22 162
47 189 169
48 10 155
49 43 34
50 13 63
51 101 118
52 94 192
53 85 119
54 68 36
55 92 142
56 132 188
57 96 176
58 168 175
59 44 139
60 158 182
61 120 60
62 113 128
63 163 20
64 0 93
65 127 72
66 53 54
67 4 170
68 68 149
69 104 7
70 87 50
71 185 43
72 184 158
73 123 190
74 178 196
75 112 188
76 68 44
77 85 5
78 124 99
79 173 111
80 48 46
81 51 194
82 163 89
83 56 44
84 173 193
85 158 39
86 163 107
87 58 77
88 130 162
89 139 101
90 170 143
91 137 99
92 14 8
93 127 120
94 104 83
95 43 54
96 55 135
97 142 1
98 131 48
99 124 127
