N 100 
0 100 95
1 106 184
2 81 120
3 62 174
4 31 31
5 64 54
6 133 51
7 30 45
8 40 161
9 173 57
10 114 70
11 197 9
12 159 45
13 112 52
14 133 163
15 120 89
16 171 157
17 171 23
18 193 99
19 176 12
20 66 61
21 90 158
22 13 64
23 54 198
24 81 9
25 97 167
26 171 72
27 136 111
28 129 121
29 106 64
30 125 178
31 41 90
32 170 143
33 99 112
34 73 176
35 98 178
36 35 66
37 144 68
38 2 31
39 52 102
40 166 186
41 26 44
42 69 153
43 11 49
44 144 11
45 5 23
46 163 180
47 157 152
48 199 174
49 146 182
50 165 26
51 199 42
52 96 137
53 130 2
54 127 71
55 140 75
56 71 10
57 87 142
58 165 181
59 128 198
60 165 17
61 90 189
62 195 79
63 69 30
64 114 26
65 177 196
66 52 133
67 179 121
68 134 6
69 137 133
70 194 192
71 171 41
72 32 47
73 83 116
74 185 72
75 115 42
76 144 123
77 135 109
78 25 87
79 3 31
80 89 74
81 45 99
82 37 101
83 46 128
84 77 183
85 192 180
86 33 47
87 99 74
88 154 83
89 102 128
90 170 104
91 146 64
92 158 139
93 67 142
94 157 119
95 89 107
96 62 8
97 59 103
98 172 88
99 189 54
