N 100 
0 9 138
1 3 15
2 166 81
3 144 162
4 59 22
5 125 149
6 71 36
7 174 17
8 15 83
9 70 55
10 172 8
11 176 8
12 144 181
13 191 10
14 149 21
15 42 179
16 90 141
17 21 73
18 21 23
19 194 198
20 111 154
21 62 87
22 47 62
23 65 45
24 96 70
25 24 193
26 37 47
27 29 100
28 134 148
29 117 50
30 170 7
31 177 7
32 32 27
33 173 40
34 53 0
35 22 54
36 91 120
37 32 108
38 135 74
39 5 107
40 77 149
41 151 34
42 179 64
43 49 19
44 70 178
45 128 147
46 170 31
47 85 141
48 200 167
49 113 167
50 73 106
51 99 87
52 2 115
53 21 70
54 173 71
55 38 132
56 181 126
57 140 172
58 188 152
59 10 12
60 0 161
61 42 7
62 159 15
63 61 105
64 83 19
65 115 10
66 52 71
67 23 152
68 55 191
69 94 182
70 33 115
71 182 172
72 62 21
73 149 163
74 38 23
75 60 150
76 171 168
77 81 94
78 74 138
79 47 48
80 158 137
81 44 127
82 83 55
83 184 185
84 60 177
85 169 40
86 154 91
87 21 164
88 127 117
89 120 144
90 78 117
91 145 48
92 19 181
93 109 12
94 18 86
95 194 188
96 92 175
97 120 130
98 75 68
99 45 179
