N 100 
0 100 146
1 112 157
2 151 184
3 110 162
4 125 4
5 102 6
6 95 162
7 189 68
8 82 134
9 120 65
10 25 28
11 34 54
12 14 11
13 18 191
14 96 90
15 144 84
16 194 184
17 24 107
18 46 6
19 145 78
20 154 96
21 96 200
22 32 19
23 95 41
24 141 76
25 10 170
26 139 74
27 127 15
28 11 19
29 13 111
30 143 139
31 122 125
32 168 56
33 30 22
34 31 122
35 176 72
36 150 29
37 122 150
38 38 53
39 5 53
40 39 151
41 83 34
42 114 199
43 170 31
44 88 123
45 0 172
46 178 23
47 68 100
48 145 154
49 94 45
50 187 167
51 159 164
52 24 185
53 166 87
54 31 119
55 81 46
56 176 79
57 152 25
58 182 2
59 42 148
60 90 157
61 176 75
62 190 76
63 83 95
64 164 34
65 13 75
66 40 88
67 72 189
68 101 31
69 66 49
70 104 174
71 107 177
72 51 85
73 18 146
74 42 95
75 76 102
76 58 164
77 100 7
78 74 18
79 127 49
80 58 180
81 82 41
82 39 125
83 45 153
84 154 44
85 106 76
86 185 114
87 7 187
88 34 199
89 20 48
90 154 61
91 50 93
92 161 96
93 193 130
94 38 91
95 196 107
96 28 90
97 25 95
98 74 126
99 107 148
