N 100 
0 30 147
1 128 47
2 119 188
3 53 62
4 193 100
5 2 192
6 24 47
7 137 179
8 121 32
9 46 84
10 83 171
11 7 7
12 132 12
13 77 178
14 27 132
15 15 98
16 166 198
17 117 185
18 134 135
19 174 46
20 50 121
21 102 30
22 177 113
23 6 171
24 47 81
25 50 52
26 162 154
27 173 139
28 32 146
29 61 129
30 177 69
31 44 102
32 61 48
33 48 36
34 50 64
35 29 95
36 195 135
37 7 54
38 20 143
39 9 8
40 170 52
41 71 196
42 48 24
43 47 144
44 129 191
45 148 84
46 146 84
47 52 165
48 138 81
49 135 199
50 23 43
51 6 4
52 168 158
53 170 121
54 83 134
55 151 91
56 129 60
57 60 115
58 44 190
59 41 90
60 39 148
61 114 111
62 148 200
63 200 31
64 183 68
65 48 192
66 50 106
67 191 160
68 86 50
69 22 145
70 120 12
71 28 66
72 49 114
73 93 41
74 29 157
75 16 37
76 185 109
77 105 166
78 22 9
79 71 176
80 8 177
81 181 191
82 119 60
83 92 191
84 20 86
85 196 16
86 55 2
87 78 112
88 186 138
89 46 124
90 199 108
91 132 35
92 4 41
93 150 77
94 184 89
95 29 82
96 36 186
97 116 116
98 125 37
99 54 11
