N 100 
0 52 200
1 94 35
2 175 114
3 109 145
4 143 42
5 182 56
6 17 80
7 70 142
8 150 82
9 40 39
10 54 91
11 28 140
12 152 90
13 185 26
14 177 23
15 85 76
16 193 31
17 148 178
18 59 170
19 173 54
20 51 41
21 105 144
22 21 92
23 50 75
24 72 197
25 46 37
26 110 144
27 8 104
28 122 24
29 41 23
30 139 102
31 37 198
32 117 32
33 52 128
34 19 145
35 128 110
36 174 105
37 177 112
38 157 88
39 133 50
40 69 58
41 155 62
42 91 106
43 130 107
44 30 139
45 51 158
46 34 61
47 115 6
48 79 50
49 147 200
50 114 154
51 50 51
52 198 143
53 61 93
54 1 123
55 18 187
56 106 79
57 33 40
58 22 171
59 117 100
60 105 57
61 142 105
62 0 105
63 104 108
64 23 103
65 86 134
66 175 155
67 4 123
68 56 21
69 194 183
70 45 7
71 34 143
72 47 83
73 99 178
74 136 3
75 113 171
76 60 53
77 30 173
78 125 64
79 137 192
80 68 177
81 157 28
82 153 80
83 118 44
84 102 112
85 153 69
86 36 191
87 24 70
88 141 46
89 31 54
90 95 70
91 127 118
92 130 91
93 157 4
94 63 106
95 185 183
96 55 54
97 12 168
98 115 99
99 169 178
