N 100 
0 36 14
1 148 29
2 159 38
3 179 165
4 69 109
5 153 33
6 100 7
7 62 101
8 128 46
9 157 128
10 56 196
11 19 142
12 86 73
13 113 164
14 90 104
15 164 154
16 152 63
17 175 163
18 32 47
19 124 189
20 76 83
21 101 148
22 36 170
23 39 39
24 177 168
25 63 109
26 92 127
27 70 93
28 159 10
29 71 60
30 145 188
31 146 0
32 131 81
33 172 1
34 157 76
35 189 188
36 165 55
37 84 42
38 163 69
39 121 180
40 16 38
41 64 97
42 21 77
43 167 36
44 12 47
45 58 174
46 166 119
47 116 141
48 108 55
49 74 178
50 75 115
51 133 37
52 117 128
53 194 48
54 186 132
55 63 155
56 37 196
57 110 136
58 174 113
59 8 69
60 172 64
61 169 35
62 43 159
63 161 100
64 165 113
65 157 136
66 73 188
67 135 96
68 2 24
69 112 22
70 134 112
71 153 118
72 42 108
73 149 37
74 17 82
75 148 71
76 85 84
77 62 70
78 27 162
79 91 25
80 144 7
81 76 40
82 179 164
83 35 100
84 162 17
85 193 28
86 32 29
87 132 13
88 174 24
89 82 159
90 72 59
91 174 46
92 178 5
93 58 162
94 41 72
95 108 166
96 141 174
97 148 152
98 92 131
99 35 55
