N 100 
0 47 165
1 192 51
2 53 80
3 81 74
4 175 187
5 144 41
6 78 165
7 192 196
8 112 2
9 80 133
10 7 198
11 23 75
12 22 125
13 183 91
14 157 97
15 109 192
16 91 96
17 126 41
18 66 58
19 173 161
20 0 175
21 181 117
22 49 0
23 49 177
24 94 24
25 198 24
26 191 187
27 54 194
28 186 0
29 128 23
30 2 141
31 72 52
32 62 129
33 140 44
34 51 26
35 147 134
36 154 187
37 168 62
38 178 186
39 46 84
40 59 114
41 67 147
42 77 88
43 171 1
44 1 31
45 186 9
46 143 174
47 47 55
48 113 57
49 171 64
50 54 16
51 73 32
52 93 127
53 150 179
54 93 44
55 7 114
56 68 164
57 90 134
58 33 152
59 9 69
60 16 29
61 195 70
62 77 11
63 22 158
64 60 56
65 112 56
66 11 192
67 119 109
68 100 67
69 109 94
70 89 143
71 96 90
72 180 47
73 68 49
74 169 12
75 99 50
76 35 83
77 197 73
78 152 81
79 130 142
80 3 149
81 79 99
82 38 134
83 184 127
84 195 124
85 149 17
86 104 54
87 113 139
88 65 5
89 136 141
90 45 79
91 29 106
92 79 152
93 157 153
94 98 38
95 192 5
96 100 168
97 56 47
98 150 60
99 59 72
