N 100 
0 197 102
1 89 107
2 136 166
3 51 66
4 200 171
5 54 154
6 174 154
7 168 126
8 84 56
9 73 172
10 160 77
11 192 49
12 107 17
13 67 181
14 151 5
15 96 102
16 78 83
17 75 0
18 60 128
19 67 116
20 66 158
21 54 160
22 183 151
23 19 5
24 189 59
25 145 93
26 196 197
27 3 63
28 184 118
29 192 106
30 23 44
31 101 43
32 83 43
33 186 160
34 115 113
35 81 120
36 31 160
37 57 19
38 155 175
39 22 131
40 153 76
41 136 62
42 168 177
43 25 0
44 71 113
45 175 175
46 59 146
47 169 64
48 23 137
49 182 197
50 172 57
51 43 34
52 52 117
53 135 92
54 134 178
55 122 90
56 177 98
57 163 125
58 182 15
59 55 105
60 113 83
61 142 118
62 142 47
63 186 106
64 193 45
65 40 8
66 200 192
67 178 147
68 73 44
69 70 4
70 39 190
71 55 73
72 31 71
73 72 81
74 188 65
75 138 28
76 132 65
77 49 49
78 107 15
79 193 151
80 97 33
81 111 138
82 92 187
83 39 69
84 81 107
85 35 152
86 27 172
87 69 156
88 151 11
89 180 12
90 45 101
91 184 117
92 112 78
93 10 49
94 117 2
95 104 44
96 23 78
97 146 150
98 129 70
99 166 47
