N 100 
0 16 148
1 63 165
2 52 144
3 86 49
4 139 75
5 108 62
6 73 172
7 30 188
8 33 73
9 50 131
10 16 34
11 40 55
12 139 52
13 88 159
14 193 139
15 114 187
16 41 44
17 107 56
18 0 46
19 163 136
20 23 23
21 6 162
22 134 76
23 3 195
24 163 128
25 18 167
26 127 49
27 173 169
28 15 24
29 167 118
30 187 163
31 31 77
32 184 1
33 118 13
34 182 138
35 62 169
36 46 29
37 87 150
38 103 160
39 127 190
40 153 181
41 189 141
42 121 69
43 152 130
44 23 141
45 96 111
46 38 128
47 190 116
48 164 62
49 30 175
50 2 81
51 15 190
52 61 133
53 155 6
54 38 139
55 120 71
56 55 167
57 38 85
58 45 81
59 104 125
60 75 9
61 75 23
62 149 169
63 151 23
64 98 127
65 150 186
66 108 47
67 162 188
68 143 151
69 177 38
70 164 77
71 92 185
72 81 13
73 114 169
74 89 21
75 32 81
76 135 176
77 72 72
78 194 48
79 20 94
80 30 51
81 23 161
82 1 178
83 163 62
84 128 28
85 197 72
86 96 184
87 22 37
88 178 90
89 86 16
90 99 106
91 10 184
92 100 109
93 172 124
94 52 100
95 98 61
96 150 40
97 89 7
98 58 28
99 160 24
