N 100 
0 72 198
1 56 109
2 195 157
3 146 66
4 198 145
5 29 150
6 144 97
7 166 107
8 66 40
9 167 136
10 97 97
11 186 24
12 51 154
13 168 166
14 127 41
15 124 97
16 39 26
17 170 105
18 27 39
19 150 71
20 156 111
21 49 164
22 141 159
23 198 29
24 157 151
25 51 77
26 119 61
27 102 147
28 122 99
29 111 96
30 90 154
31 130 109
32 104 49
33 95 156
34 153 107
35 83 40
36 37 177
37 149 16
38 174 93
39 197 16
40 188 82
41 198 21
42 77 83
43 153 163
44 33 144
45 156 179
46 72 29
47 20 43
48 87 113
49 17 9
50 75 142
51 10 19
52 93 180
53 32 54
54 39 68
55 17 4
56 192 87
57 192 95
58 49 93
59 164 91
60 195 133
61 57 145
62 124 152
63 126 116
64 74 177
65 84 153
66 74 99
67 44 144
68 11 117
69 46 175
70 170 40
71 122 13
72 38 112
73 67 153
74 127 36
75 19 25
76 21 59
77 149 121
78 114 17
79 142 16
80 108 115
81 6 132
82 107 114
83 50 53
84 152 40
85 119 88
86 99 161
87 182 71
88 177 190
89 28 79
90 127 155
91 2 138
92 165 134
93 54 160
94 22 107
95 185 129
96 146 114
97 40 101
98 70 38
99 52 102
