N 100 
0 143 12
1 102 175
2 47 196
3 34 75
4 94 115
5 28 18
6 117 25
7 187 182
8 160 118
9 200 194
10 80 179
11 154 44
12 139 80
13 155 71
14 151 173
15 86 65
16 123 97
17 54 73
18 124 0
19 108 124
20 116 141
21 35 36
22 15 86
23 155 164
24 70 24
25 103 30
26 64 1
27 48 20
28 58 194
29 25 68
30 147 16
31 139 26
32 89 174
33 25 187
34 131 97
35 36 34
36 118 53
37 156 63
38 25 155
39 112 151
40 138 49
41 152 57
42 93 134
43 42 100
44 78 158
45 80 98
46 161 42
47 141 43
48 106 57
49 147 12
50 126 137
51 55 55
52 165 154
53 169 192
54 186 87
55 64 6
56 82 67
57 14 149
58 71 71
59 139 72
60 130 134
61 61 126
62 172 119
63 11 166
64 132 59
65 97 77
66 59 88
67 124 2
68 156 13
69 75 131
70 8 199
71 72 190
72 169 74
73 175 25
74 32 174
75 128 17
76 104 43
77 120 158
78 115 51
79 143 71
80 106 106
81 174 97
82 150 128
83 109 153
84 71 93
85 133 17
86 18 82
87 117 134
88 80 77
89 32 184
90 170 132
91 9 157
92 86 40
93 84 80
94 104 49
95 7 93
96 128 47
97 154 173
98 83 115
99 34 144
