N 100 
0 160 131
1 133 81
2 121 5
3 33 176
4 126 34
5 146 98
6 22 13
7 190 32
8 77 163
9 118 29
10 53 69
11 122 160
12 115 115
13 91 42
14 24 119
15 127 188
16 31 177
17 43 164
18 126 2
19 38 13
20 29 64
21 19 153
22 132 141
23 43 43
24 188 200
25 199 103
26 39 170
27 50 37
28 143 2
29 72 62
30 40 108
31 93 15
32 53 91
33 28 32
34 97 161
35 193 21
36 67 81
37 154 14
38 121 6
39 135 1
40 198 12
41 86 187
42 125 192
43 6 171
44 129 143
45 124 87
46 159 35
47 178 193
48 78 2
49 193 80
50 114 10
51 101 47
52 175 9
53 0 105
54 31 191
55 81 21
56 41 41
57 42 17
58 76 122
59 21 38
60 76 193
61 54 76
62 3 59
63 7 4
64 152 199
65 187 66
66 61 79
67 52 145
68 111 156
69 71 1
70 2 186
71 8 59
72 110 197
73 30 62
74 103 175
75 149 47
76 131 81
77 1 52
78 40 83
79 7 5
80 174 65
81 144 20
82 169 7
83 170 26
84 90 88
85 47 43
86 134 69
87 135 135
88 160 170
89 127 47
90 117 82
91 144 49
92 73 149
93 62 72
94 157 122
95 36 193
96 137 63
97 100 144
98 95 111
99 126 64
