N 100 
0 64 50
1 17 153
2 18 139
3 174 163
4 102 177
5 93 140
6 77 23
7 35 37
8 59 196
9 129 168
10 164 151
11 148 28
12 145 54
13 96 39
14 193 188
15 195 75
16 58 56
17 121 198
18 118 121
19 18 104
20 166 27
21 60 131
22 149 171
23 161 11
24 118 105
25 54 9
26 88 56
27 153 83
28 96 93
29 151 49
30 38 132
31 129 0
32 123 114
33 58 170
34 88 24
35 139 18
36 103 155
37 148 48
38 39 55
39 39 132
40 88 2
41 73 177
42 130 104
43 178 16
44 15 111
45 122 118
46 195 184
47 197 17
48 28 124
49 50 15
50 45 166
51 22 187
52 119 38
53 107 60
54 187 27
55 72 157
56 3 14
57 48 154
58 132 59
59 60 104
60 137 171
61 162 95
62 47 179
63 144 114
64 101 51
65 20 11
66 62 187
67 36 93
68 55 86
69 157 43
70 42 36
71 193 156
72 98 17
73 19 39
74 17 175
75 63 64
76 135 170
77 193 134
78 136 28
79 126 121
80 56 67
81 146 164
82 66 42
83 3 71
84 39 200
85 72 66
86 131 41
87 67 9
88 20 151
89 191 162
90 31 71
91 12 177
92 4 133
93 138 48
94 137 107
95 113 167
96 55 92
97 101 141
98 166 96
99 21 162
