N 100 
0 184 176
1 162 121
2 66 183
3 25 190
4 80 71
5 161 177
6 66 70
7 76 123
8 79 35
9 123 42
10 20 39
11 184 69
12 71 168
13 12 107
14 128 148
15 96 187
16 104 185
17 131 109
18 75 150
19 106 192
20 98 137
21 22 146
22 127 181
23 196 142
24 86 94
25 152 154
26 180 139
27 108 89
28 74 66
29 64 43
30 180 111
31 35 133
32 144 119
33 97 35
34 112 49
35 168 52
36 154 52
37 24 11
38 154 58
39 20 10
40 136 88
41 181 119
42 137 131
43 20 88
44 104 120
45 127 106
46 103 19
47 51 175
48 8 19
49 23 66
50 135 38
51 187 50
52 178 179
53 23 175
54 153 175
55 16 21
56 174 122
57 113 187
58 97 115
59 26 54
60 68 151
61 184 26
62 62 187
63 200 156
64 109 175
65 165 146
66 20 107
67 13 199
68 40 117
69 101 88
70 49 65
71 91 183
72 12 89
73 145 183
74 61 64
75 130 79
76 90 18
77 174 78
78 148 23
79 44 148
80 38 149
81 52 179
82 39 25
83 32 137
84 5 159
85 140 151
86 0 109
87 130 98
88 120 166
89 1 99
90 114 53
91 38 35
92 185 73
93 127 150
94 13 53
95 124 161
96 56 66
97 35 175
98 108 177
99 3 29
