N 100 
0 88 93
1 87 148
2 35 19
3 19 1
4 46 49
5 155 122
6 27 83
7 83 122
8 48 117
9 49 200
10 82 109
11 31 97
12 24 43
13 91 193
14 107 27
15 24 165
16 88 52
17 171 151
18 68 29
19 178 68
20 113 186
21 134 170
22 118 160
23 118 174
24 125 32
25 151 105
26 192 188
27 143 29
28 36 75
29 15 190
30 168 67
31 53 157
32 78 131
33 186 97
34 100 158
35 142 86
36 133 95
37 162 192
38 102 125
39 170 123
40 36 52
41 14 72
42 74 103
43 122 45
44 16 164
45 84 13
46 148 200
47 82 168
48 139 87
49 80 65
50 31 85
51 105 123
52 9 93
53 19 3
54 157 194
55 179 98
56 42 34
57 50 45
58 130 63
59 1 195
60 192 136
61 11 175
62 129 86
63 44 18
64 86 192
65 158 39
66 23 194
67 37 30
68 175 199
69 162 105
70 199 185
71 90 5
72 185 107
73 192 77
74 183 79
75 93 177
76 112 51
77 199 114
78 17 86
79 44 169
80 98 149
81 154 147
82 51 70
83 172 66
84 118 48
85 129 93
86 145 13
87 23 178
88 195 47
89 171 101
90 128 14
91 136 189
92 196 12
93 165 45
94 4 32
95 94 141
96 91 99
97 153 188
98 174 196
99 57 151
