N 100 
0 128 90
1 48 156
2 92 67
3 140 173
4 135 152
5 70 141
6 128 155
7 59 182
8 14 53
9 73 5
10 177 155
11 67 183
12 38 149
13 136 137
14 21 72
15 158 172
16 169 147
17 95 21
18 144 61
19 104 58
20 77 110
21 196 18
22 36 169
23 25 31
24 93 63
25 121 25
26 95 143
27 166 62
28 52 195
29 192 29
30 13 176
31 17 23
32 18 158
33 89 33
34 191 90
35 135 40
36 81 147
37 188 139
38 186 198
39 163 74
40 40 152
41 175 100
42 193 18
43 39 167
44 131 66
45 54 28
46 67 10
47 11 95
48 5 102
49 141 178
50 146 58
51 162 193
52 180 6
53 190 23
54 1 145
55 44 102
56 197 66
57 73 126
58 78 51
59 175 47
60 83 14
61 136 20
62 182 35
63 183 4
64 186 78
65 53 126
66 60 69
67 140 79
68 127 33
69 120 51
70 78 182
71 137 69
72 72 118
73 116 41
74 10 106
75 39 32
76 43 105
77 147 107
78 21 174
79 161 103
80 81 53
81 78 170
82 9 186
83 155 74
84 193 196
85 30 11
86 51 152
87 97 87
88 168 179
89 178 78
90 38 158
91 99 75
92 1 50
93 6 122
94 83 143
95 91 27
96 173 39
97 87 14
98 102 114
99 189 55
