N 100 
0 152 58
1 66 64
2 154 156
3 47 17
4 175 170
5 15 45
6 42 80
7 124 55
8 163 9
9 188 112
10 186 147
11 35 32
12 71 12
13 98 150
14 127 160
15 96 170
16 172 138
17 77 32
18 128 44
19 14 18
20 104 109
21 62 104
22 60 23
23 127 81
24 185 62
25 21 37
26 3 140
27 46 78
28 140 5
29 72 51
30 119 154
31 131 69
32 9 156
33 168 48
34 183 12
35 184 195
36 101 177
37 120 195
38 147 63
39 189 175
40 12 84
41 50 25
42 49 129
43 96 177
44 156 160
45 85 192
46 16 136
47 124 105
48 111 55
49 129 6
50 166 115
51 200 114
52 45 124
53 29 81
54 144 134
55 8 107
56 113 136
57 120 120
58 80 168
59 194 107
60 135 30
61 119 79
62 66 192
63 0 70
64 187 134
65 56 30
66 52 110
67 144 31
68 129 132
69 82 99
70 152 44
71 112 179
72 100 20
73 46 67
74 171 180
75 173 80
76 44 48
77 70 118
78 15 128
79 83 109
80 86 29
81 135 119
82 38 110
83 97 16
84 81 18
85 194 121
86 107 16
87 55 191
88 106 10
89 191 18
90 82 122
91 153 123
92 38 146
93 8 63
94 47 54
95 164 63
96 105 134
97 2 138
98 28 140
99 128 160
