N 100 
0 51 121
1 4 166
2 178 198
3 20 97
4 184 162
5 24 183
6 15 35
7 86 125
8 107 171
9 199 100
10 187 178
11 61 11
12 72 128
13 48 9
14 74 82
15 52 39
16 199 150
17 88 182
18 174 144
19 85 173
20 85 17
21 152 96
22 199 108
23 27 183
24 76 92
25 61 34
26 120 135
27 88 96
28 97 43
29 99 64
30 81 46
31 168 75
32 64 176
33 83 160
34 163 93
35 99 116
36 62 121
37 166 34
38 7 34
39 183 48
40 89 20
41 107 102
42 87 5
43 148 130
44 6 138
45 145 156
46 12 115
47 187 103
48 130 39
49 55 180
50 175 114
51 61 88
52 29 34
53 97 117
54 11 192
55 130 138
56 8 146
57 54 172
58 94 151
59 47 152
60 124 161
61 187 78
62 56 130
63 70 75
64 147 40
65 85 57
66 96 148
67 170 104
68 102 116
69 65 100
70 7 31
71 36 66
72 170 91
73 124 175
74 37 84
75 6 154
76 157 11
77 148 3
78 49 111
79 111 136
80 197 86
81 84 137
82 14 60
83 108 42
84 137 15
85 47 54
86 46 191
87 177 154
88 119 83
89 149 46
90 160 26
91 156 162
92 76 44
93 141 82
94 109 18
95 38 21
96 183 20
97 70 61
98 82 101
99 66 31
