N 200 
0 15 15
1 21 29
2 30 23
3 23 5
4 26 6
5 0 29
6 28 26
7 27 0
8 3 18
9 5 8
10 27 12
11 0 9
12 14 13
13 22 3
14 13 19
15 27 26
16 13 14
17 1 0
18 21 7
19 21 23
20 27 8
21 3 9
22 16 27
23 15 20
24 30 2
25 16 7
26 30 30
27 22 26
28 23 30
29 21 16
30 25 8
31 5 9
32 2 9
33 0 30
34 1 9
35 5 23
36 1 28
37 29 7
38 0 16
39 26 17
40 6 22
41 6 7
42 1 16
43 19 21
44 17 21
45 2 19
46 14 8
47 18 25
48 12 29
49 17 28
50 10 0
51 13 18
52 9 27
53 18 28
54 5 15
55 28 11
56 23 13
57 11 26
58 18 26
59 5 28
60 30 10
61 13 13
62 9 30
63 24 19
64 15 17
65 25 7
66 5 26
67 18 10
68 0 27
69 16 25
70 6 9
71 18 15
72 29 6
73 20 19
74 16 21
75 14 20
76 11 14
77 7 25
78 22 14
79 3 8
80 27 9
81 16 30
82 14 18
83 0 17
84 11 9
85 6 16
86 11 25
87 15 11
88 28 1
89 13 10
90 29 19
91 24 12
92 29 1
93 2 21
94 5 1
95 21 13
96 13 29
97 15 3
98 4 15
99 11 4
100 21 0
101 11 6
102 25 29
103 21 9
104 7 29
105 2 20
106 30 18
107 15 22
108 18 7
109 13 4
110 1 30
111 8 26
112 17 12
113 19 4
114 19 29
115 7 5
116 17 20
117 18 9
118 2 16
119 27 14
120 4 25
121 7 19
122 24 14
123 3 1
124 1 4
125 10 14
126 5 24
127 3 24
128 20 8
129 17 6
130 16 28
131 3 5
132 7 22
133 20 1
134 25 17
135 26 2
136 1 2
137 1 19
138 13 7
139 16 20
140 18 30
141 28 14
142 7 20
143 13 26
144 15 6
145 3 7
146 28 19
147 7 13
148 17 18
149 24 5
150 12 18
151 23 4
152 6 0
153 1 8
154 3 14
155 12 19
156 3 23
157 29 26
158 21 21
159 24 11
160 22 10
161 11 10
162 30 26
163 23 0
164 15 2
165 18 11
166 14 28
167 5 12
168 23 8
169 10 24
170 3 17
171 9 28
172 29 16
173 5 2
174 30 15
175 13 17
176 25 4
177 4 8
178 4 18
179 6 13
180 14 4
181 6 24
182 2 25
183 30 7
184 7 15
185 22 8
186 27 15
187 19 5
188 13 25
189 25 23
190 16 3
191 9 24
192 8 17
193 23 21
194 11 22
195 16 17
196 16 5
197 9 12
198 22 7
199 28 7
