N 100 
0 131 120
1 11 42
2 185 144
3 27 7
4 144 59
5 143 189
6 153 111
7 53 56
8 81 80
9 93 105
10 127 14
11 152 90
12 136 182
13 36 37
14 158 200
15 111 24
16 28 84
17 137 199
18 148 91
19 102 70
20 166 194
21 64 193
22 108 197
23 187 11
24 60 146
25 148 132
26 5 39
27 156 163
28 59 61
29 120 185
30 59 178
31 9 126
32 44 42
33 173 126
34 153 16
35 73 134
36 10 189
37 32 172
38 54 197
39 145 192
40 144 6
41 55 192
42 168 133
43 162 158
44 141 26
45 90 80
46 168 37
47 91 159
48 31 133
49 141 6
50 92 106
51 80 151
52 159 63
53 49 194
54 138 158
55 5 96
56 59 60
57 28 181
58 0 143
59 67 190
60 74 130
61 8 17
62 156 118
63 111 132
64 165 0
65 58 110
66 150 180
67 92 25
68 145 136
69 78 197
70 199 32
71 174 51
72 184 14
73 156 7
74 157 34
75 88 53
76 176 68
77 67 131
78 86 19
79 58 59
80 114 196
81 47 128
82 20 124
83 157 189
84 170 104
85 190 110
86 173 55
87 95 52
88 2 130
89 191 5
90 11 195
91 154 126
92 24 197
93 76 35
94 108 78
95 142 145
96 39 113
97 168 188
98 192 53
99 94 131
