N 100 
0 144 178
1 39 20
2 97 193
3 78 9
4 168 144
5 165 48
6 61 114
7 109 85
8 170 83
9 59 183
10 54 85
11 97 39
12 180 47
13 77 123
14 48 177
15 111 162
16 84 56
17 196 100
18 103 195
19 86 148
20 152 39
21 115 64
22 181 60
23 91 174
24 111 171
25 177 164
26 88 95
27 86 15
28 15 195
29 157 137
30 48 121
31 155 186
32 68 103
33 17 88
34 140 44
35 153 113
36 135 95
37 195 34
38 103 120
39 109 146
40 186 189
41 158 159
42 67 161
43 6 51
44 154 20
45 15 103
46 190 151
47 15 33
48 159 43
49 162 182
50 179 120
51 67 173
52 193 135
53 183 18
54 184 17
55 27 119
56 146 189
57 200 140
58 137 62
59 142 147
60 53 81
61 179 141
62 23 135
63 14 16
64 178 180
65 36 140
66 55 158
67 2 93
68 161 161
69 98 129
70 96 141
71 25 186
72 21 64
73 40 184
74 152 43
75 10 157
76 132 21
77 28 177
78 138 190
79 91 131
80 146 24
81 95 133
82 166 75
83 76 168
84 8 102
85 16 181
86 120 158
87 72 30
88 115 174
89 45 122
90 92 98
91 182 4
92 138 61
93 113 28
94 83 197
95 68 153
96 144 6
97 114 40
98 138 115
99 33 51
