N 100 
0 41 95
1 101 39
2 135 46
3 148 167
4 69 181
5 70 135
6 199 13
7 100 32
8 95 170
9 102 177
10 136 91
11 125 84
12 200 145
13 28 10
14 196 33
15 85 126
16 155 130
17 43 76
18 133 40
19 42 131
20 71 65
21 10 190
22 136 103
23 174 146
24 128 2
25 38 35
26 150 46
27 10 174
28 185 193
29 39 114
30 96 18
31 79 122
32 37 101
33 108 77
34 154 136
35 137 188
36 127 43
37 122 194
38 169 4
39 194 47
40 125 54
41 59 7
42 82 84
43 63 65
44 159 126
45 187 186
46 177 60
47 180 71
48 118 104
49 2 16
50 100 33
51 187 102
52 24 49
53 53 15
54 92 188
55 154 13
56 46 175
57 32 182
58 178 20
59 100 137
60 66 165
61 145 76
62 137 111
63 160 111
64 120 155
65 172 153
66 136 189
67 14 9
68 117 134
69 35 97
70 173 11
71 131 190
72 10 156
73 173 43
74 165 200
75 9 161
76 82 58
77 193 80
78 0 177
79 46 200
80 8 65
81 12 27
82 100 64
83 36 33
84 180 192
85 123 46
86 38 167
87 3 197
88 74 3
89 175 129
90 140 50
91 182 170
92 144 175
93 62 45
94 188 60
95 101 128
96 4 170
97 183 41
98 62 33
99 175 150
