N 100 
0 155 124
1 93 22
2 71 71
3 9 112
4 193 111
5 86 28
6 179 104
7 139 0
8 36 35
9 97 30
10 78 149
11 192 86
12 28 193
13 173 46
14 159 101
15 71 24
16 106 129
17 45 145
18 196 169
19 15 53
20 163 186
21 82 124
22 82 182
23 105 160
24 178 17
25 166 90
26 86 10
27 92 168
28 183 19
29 103 80
30 104 197
31 40 11
32 104 151
33 159 12
34 128 183
35 188 8
36 62 34
37 159 152
38 137 36
39 31 0
40 35 66
41 74 96
42 174 70
43 157 45
44 5 139
45 37 21
46 119 68
47 154 176
48 52 34
49 192 108
50 149 26
51 49 95
52 49 122
53 62 31
54 102 60
55 28 98
56 185 46
57 29 93
58 60 161
59 178 122
60 28 44
61 196 157
62 100 83
63 88 148
64 69 106
65 200 25
66 189 2
67 22 16
68 121 163
69 132 177
70 52 109
71 120 46
72 59 121
73 16 42
74 180 7
75 41 98
76 122 170
77 43 76
78 86 36
79 148 182
80 193 101
81 129 181
82 55 188
83 72 25
84 179 143
85 100 5
86 109 43
87 101 31
88 199 21
89 77 159
90 151 73
91 75 0
92 157 137
93 142 13
94 111 36
95 18 15
96 121 136
97 170 149
98 104 52
99 81 20
