N 100 
0 119 188
1 109 22
2 27 11
3 9 92
4 171 6
5 140 163
6 6 47
7 124 151
8 106 183
9 50 146
10 130 25
11 111 89
12 186 102
13 170 23
14 165 140
15 1 63
16 96 162
17 56 54
18 158 94
19 41 115
20 111 91
21 187 65
22 17 100
23 69 152
24 81 113
25 99 89
26 75 73
27 24 135
28 57 73
29 30 171
30 49 106
31 95 58
32 27 67
33 101 118
34 58 175
35 147 6
36 135 128
37 76 52
38 180 138
39 200 117
40 8 164
41 73 123
42 69 118
43 152 136
44 17 186
45 81 11
46 166 9
47 108 4
48 75 194
49 92 97
50 160 78
51 192 185
52 165 170
53 80 116
54 170 63
55 79 52
56 157 175
57 86 83
58 43 160
59 104 20
60 38 20
61 27 183
62 72 33
63 182 171
64 137 181
65 64 134
66 68 36
67 54 74
68 43 0
69 58 185
70 189 36
71 5 140
72 170 180
73 7 82
74 153 81
75 179 119
76 137 131
77 127 158
78 178 82
79 24 3
80 178 195
81 149 43
82 72 30
83 166 73
84 119 51
85 122 200
86 182 194
87 52 67
88 167 111
89 141 15
90 166 181
91 25 25
92 194 149
93 183 150
94 40 144
95 97 148
96 53 156
97 122 2
98 113 93
99 71 169
