N 100 
0 36 150
1 138 103
2 145 24
3 56 6
4 108 70
5 7 62
6 60 62
7 66 102
8 3 82
9 110 56
10 134 63
11 40 115
12 24 39
13 57 5
14 137 108
15 62 5
16 195 94
17 99 20
18 79 181
19 107 145
20 138 150
21 71 44
22 147 30
23 52 74
24 185 196
25 181 141
26 68 105
27 131 146
28 14 122
29 109 138
30 124 27
31 174 139
32 44 81
33 39 61
34 119 84
35 82 70
36 65 157
37 93 175
38 78 25
39 65 65
40 6 198
41 157 93
42 9 70
43 131 54
44 132 3
45 133 31
46 131 25
47 183 53
48 159 176
49 189 137
50 53 91
51 154 96
52 60 119
53 162 27
54 54 42
55 109 30
56 59 19
57 8 139
58 168 181
59 131 38
60 34 141
61 167 32
62 189 151
63 80 171
64 17 163
65 113 51
66 5 189
67 60 198
68 72 92
69 40 53
70 83 76
71 98 191
72 4 4
73 9 199
74 193 188
75 99 121
76 76 29
77 120 83
78 180 81
79 2 26
80 57 112
81 54 119
82 193 193
83 81 118
84 180 20
85 171 135
86 85 56
87 109 0
88 21 146
89 87 118
90 196 70
91 59 103
92 185 82
93 151 164
94 96 43
95 65 18
96 45 97
97 167 107
98 190 95
99 125 10
