N 100 
0 192 127
1 142 154
2 124 7
3 36 101
4 70 167
5 43 184
6 160 164
7 44 189
8 38 102
9 66 109
10 126 56
11 6 19
12 59 67
13 43 127
14 14 44
15 83 155
16 178 143
17 16 120
18 47 46
19 175 124
20 64 158
21 172 77
22 7 50
23 37 185
24 67 8
25 91 164
26 158 117
27 157 175
28 162 9
29 164 72
30 108 127
31 155 187
32 85 5
33 177 193
34 142 155
35 119 103
36 102 178
37 155 44
38 10 189
39 148 118
40 51 188
41 179 112
42 119 30
43 46 30
44 179 122
45 127 123
46 92 46
47 57 132
48 176 80
49 166 141
50 11 95
51 64 131
52 140 0
53 54 181
54 114 106
55 23 140
56 132 140
57 191 141
58 47 106
59 136 92
60 37 39
61 180 57
62 9 41
63 177 147
64 111 23
65 77 130
66 144 38
67 133 123
68 67 21
69 113 173
70 111 127
71 102 145
72 100 178
73 52 170
74 182 155
75 18 166
76 149 107
77 137 33
78 171 178
79 178 103
80 87 4
81 122 53
82 43 55
83 169 68
84 61 82
85 126 117
86 162 75
87 99 193
88 179 102
89 40 143
90 54 102
91 74 63
92 54 77
93 136 180
94 168 163
95 34 45
96 132 34
97 60 86
98 64 36
99 137 59
