N 100 
0 0 21
1 147 45
2 176 153
3 189 88
4 124 33
5 75 161
6 129 171
7 174 0
8 94 140
9 170 191
10 160 40
11 3 69
12 54 3
13 132 102
14 111 67
15 152 86
16 89 72
17 76 37
18 14 138
19 92 88
20 130 93
21 182 193
22 135 119
23 109 137
24 46 49
25 152 93
26 49 37
27 15 44
28 101 14
29 117 180
30 78 27
31 190 106
32 34 98
33 74 88
34 167 40
35 73 191
36 18 43
37 97 151
38 120 55
39 149 141
40 165 32
41 5 152
42 190 22
43 14 130
44 16 159
45 199 31
46 188 152
47 25 120
48 101 133
49 19 183
50 79 110
51 30 185
52 131 33
53 154 135
54 191 186
55 22 0
56 57 7
57 37 37
58 179 61
59 146 132
60 113 84
61 200 120
62 94 51
63 137 81
64 52 167
65 128 89
66 82 53
67 27 172
68 6 195
69 195 172
70 52 12
71 139 111
72 1 107
73 130 61
74 188 52
75 116 14
76 132 171
77 0 15
78 74 46
79 2 67
80 132 143
81 177 126
82 80 132
83 116 1
84 16 142
85 86 175
86 140 156
87 90 4
88 20 58
89 53 41
90 0 187
91 194 68
92 147 90
93 26 165
94 21 37
95 140 47
96 3 109
97 9 102
98 64 75
99 110 98
