N 100 
0 37 140
1 136 31
2 144 148
3 48 24
4 5 68
5 26 25
6 142 3
7 141 171
8 150 188
9 133 185
10 108 62
11 41 0
12 70 25
13 29 145
14 99 28
15 94 159
16 123 21
17 119 93
18 103 53
19 199 37
20 104 67
21 1 86
22 169 85
23 95 86
24 100 169
25 151 50
26 18 102
27 67 164
28 31 176
29 73 12
30 43 19
31 20 193
32 96 145
33 146 169
34 151 103
35 139 8
36 65 23
37 38 43
38 6 90
39 63 147
40 102 8
41 162 14
42 83 67
43 17 66
44 190 119
45 71 152
46 152 83
47 21 161
48 23 74
49 105 119
50 86 114
51 34 98
52 159 151
53 133 106
54 65 105
55 90 24
56 162 176
57 25 113
58 2 193
59 76 105
60 189 101
61 75 13
62 34 31
63 34 130
64 106 112
65 169 15
66 137 73
67 198 97
68 197 86
69 45 192
70 144 199
71 11 88
72 160 52
73 148 128
74 34 92
75 146 120
76 132 132
77 95 74
78 7 32
79 12 24
80 65 159
81 129 88
82 43 151
83 5 176
84 162 177
85 20 92
86 65 24
87 189 177
88 151 49
89 182 20
90 120 94
91 120 91
92 59 12
93 199 158
94 91 19
95 172 29
96 174 101
97 153 172
98 107 40
99 13 135
