N 100 
0 187 53
1 19 40
2 146 51
3 91 0
4 164 184
5 195 0
6 129 104
7 155 105
8 4 19
9 76 194
10 10 169
11 142 103
12 135 191
13 122 127
14 52 8
15 109 44
16 69 112
17 114 133
18 196 61
19 39 81
20 168 127
21 74 185
22 2 174
23 74 9
24 107 43
25 185 186
26 64 47
27 72 67
28 92 191
29 191 91
30 64 159
31 9 109
32 180 7
33 51 200
34 147 191
35 136 194
36 118 110
37 0 115
38 29 109
39 138 58
40 184 118
41 142 62
42 182 42
43 68 171
44 165 172
45 10 175
46 5 125
47 6 101
48 47 64
49 104 134
50 158 108
51 19 200
52 199 158
53 143 69
54 17 34
55 167 34
56 176 164
57 75 78
58 132 94
59 193 51
60 114 123
61 170 11
62 179 45
63 103 116
64 158 172
65 139 91
66 182 6
67 47 73
68 157 107
69 198 43
70 134 1
71 196 90
72 187 1
73 185 101
74 1 61
75 161 4
76 181 45
77 143 13
78 173 58
79 125 149
80 116 10
81 149 85
82 134 60
83 40 50
84 14 39
85 110 33
86 25 70
87 153 40
88 32 73
89 146 5
90 111 181
91 106 189
92 155 159
93 104 87
94 43 117
95 133 174
96 139 170
97 21 180
98 121 108
99 86 199
