N 100 
0 71 62
1 31 101
2 60 133
3 200 140
4 59 130
5 193 58
6 65 72
7 17 153
8 200 62
9 196 20
10 167 184
11 43 159
12 85 16
13 126 45
14 52 98
15 65 189
16 146 167
17 103 27
18 141 175
19 5 128
20 150 193
21 42 56
22 181 9
23 125 19
24 40 16
25 54 84
26 17 161
27 46 79
28 89 147
29 190 147
30 82 173
31 57 141
32 5 200
33 136 56
34 190 148
35 104 122
36 10 17
37 157 48
38 61 68
39 13 29
40 37 37
41 20 35
42 145 70
43 104 133
44 2 1
45 104 85
46 74 174
47 85 57
48 109 13
49 139 91
50 56 21
51 62 44
52 33 111
53 62 74
54 43 96
55 111 100
56 189 58
57 17 27
58 185 200
59 110 160
60 117 45
61 60 158
62 188 44
63 110 139
64 174 105
65 34 86
66 94 169
67 168 9
68 137 167
69 136 17
70 99 164
71 186 62
72 162 139
73 174 140
74 39 64
75 131 103
76 143 46
77 36 93
78 167 129
79 45 129
80 35 53
81 65 120
82 130 177
83 33 75
84 49 197
85 133 151
86 143 152
87 184 153
88 84 119
89 153 49
90 142 146
91 58 72
92 1 164
93 164 189
94 15 190
95 200 51
96 115 118
97 115 89
98 90 178
99 6 143
