N 100 
0 92 170
1 19 142
2 135 174
3 184 163
4 18 113
5 181 113
6 51 163
7 138 6
8 60 21
9 82 185
10 24 20
11 151 82
12 117 162
13 13 134
14 19 147
15 96 134
16 27 186
17 90 36
18 188 89
19 6 52
20 188 165
21 98 19
22 119 168
23 135 55
24 177 155
25 103 126
26 32 55
27 134 119
28 133 45
29 191 193
30 196 114
31 62 173
32 78 53
33 44 98
34 198 112
35 108 190
36 8 20
37 12 137
38 34 64
39 117 99
40 126 185
41 135 94
42 0 159
43 169 98
44 133 117
45 106 181
46 117 111
47 101 189
48 78 108
49 4 188
50 32 78
51 18 100
52 168 130
53 190 65
54 125 167
55 105 151
56 16 119
57 25 194
58 46 69
59 155 94
60 76 198
61 183 146
62 49 64
63 161 49
64 101 10
65 152 189
66 156 169
67 86 91
68 111 34
69 77 189
70 125 111
71 149 126
72 149 122
73 32 67
74 192 49
75 188 105
76 21 163
77 93 132
78 148 70
79 163 42
80 164 114
81 196 151
82 105 17
83 16 8
84 150 78
85 118 176
86 189 6
87 198 43
88 72 125
89 24 192
90 150 89
91 24 5
92 60 100
93 98 149
94 30 114
95 27 72
96 143 3
97 110 188
98 77 47
99 167 134
