N 100 
0 71 88
1 171 93
2 77 83
3 195 197
4 70 136
5 182 63
6 56 172
7 38 15
8 99 51
9 93 75
10 145 75
11 9 182
12 66 171
13 11 103
14 97 127
15 143 47
16 61 47
17 165 67
18 79 74
19 52 95
20 178 63
21 112 48
22 187 174
23 78 102
24 130 114
25 199 98
26 187 158
27 76 117
28 155 155
29 174 159
30 7 72
31 1 46
32 144 165
33 15 114
34 178 99
35 102 129
36 24 173
37 95 38
38 65 102
39 139 151
40 66 146
41 74 91
42 135 57
43 181 34
44 2 72
45 147 126
46 59 128
47 78 101
48 174 107
49 104 193
50 3 186
51 130 47
52 127 126
53 43 77
54 149 75
55 69 106
56 152 52
57 99 47
58 30 158
59 15 166
60 54 190
61 158 105
62 46 161
63 22 46
64 187 121
65 79 27
66 192 169
67 169 132
68 23 135
69 104 99
70 65 170
71 10 50
72 1 72
73 74 17
74 50 177
75 134 24
76 73 181
77 26 129
78 11 110
79 134 200
80 182 168
81 196 0
82 40 32
83 71 13
84 169 8
85 131 97
86 43 156
87 32 113
88 48 155
89 100 149
90 81 36
91 11 112
92 43 64
93 148 190
94 143 21
95 172 9
96 33 152
97 66 9
98 116 79
99 17 103
