N 100 
0 48 81
1 38 127
2 89 73
3 112 109
4 176 24
5 132 58
6 119 4
7 77 140
8 49 7
9 194 176
10 57 132
11 144 120
12 1 169
13 37 151
14 65 191
15 143 3
16 166 81
17 136 154
18 125 120
19 166 191
20 82 14
21 74 141
22 157 180
23 29 11
24 26 155
25 108 55
26 171 140
27 142 189
28 165 165
29 22 8
30 113 92
31 65 161
32 124 199
33 103 26
34 40 136
35 129 189
36 51 11
37 166 18
38 83 151
39 153 73
40 50 143
41 6 80
42 65 133
43 86 67
44 116 28
45 167 152
46 24 138
47 115 11
48 169 79
49 164 179
50 28 171
51 169 122
52 75 93
53 185 75
54 85 62
55 122 146
56 103 200
57 103 34
58 123 56
59 94 101
60 65 94
61 200 98
62 38 54
63 2 32
64 52 193
65 112 60
66 31 95
67 59 122
68 102 31
69 14 135
70 52 125
71 183 169
72 82 173
73 50 186
74 39 54
75 198 108
76 129 56
77 192 159
78 147 137
79 26 169
80 43 197
81 181 52
82 102 190
83 64 186
84 26 197
85 137 1
86 96 191
87 104 56
88 177 128
89 101 170
90 48 172
91 87 3
92 185 32
93 87 99
94 137 98
95 31 34
96 100 170
97 104 75
98 168 82
99 34 172
