N 100 
0 69 53
1 46 23
2 46 59
3 14 15
4 140 147
5 29 53
6 120 178
7 142 27
8 35 172
9 82 52
10 198 37
11 61 119
12 39 44
13 161 38
14 47 188
15 10 166
16 80 25
17 52 89
18 134 99
19 160 63
20 43 52
21 195 10
22 172 67
23 157 19
24 90 87
25 117 95
26 135 98
27 53 103
28 89 177
29 167 64
30 23 44
31 178 185
32 131 4
33 166 2
34 97 81
35 72 151
36 118 148
37 53 83
38 8 191
39 167 63
40 83 154
41 177 107
42 48 150
43 86 158
44 168 145
45 110 7
46 111 71
47 16 62
48 124 189
49 183 94
50 32 181
51 117 153
52 138 122
53 85 71
54 78 129
55 13 58
56 81 130
57 8 3
58 29 131
59 21 44
60 139 104
61 96 117
62 101 116
63 10 132
64 198 133
65 153 170
66 146 90
67 191 0
68 19 9
69 163 68
70 88 130
71 145 7
72 30 126
73 143 116
74 14 70
75 10 165
76 1 118
77 145 182
78 106 37
79 65 2
80 115 82
81 103 189
82 198 52
83 153 181
84 63 183
85 106 74
86 139 14
87 69 192
88 44 167
89 113 102
90 113 0
91 127 146
92 44 2
93 41 16
94 150 130
95 192 157
96 126 74
97 150 101
98 33 95
99 17 71
