N 100 
0 74 174
1 65 160
2 83 43
3 154 180
4 123 27
5 25 189
6 44 148
7 46 85
8 149 70
9 37 176
10 25 99
11 190 1
12 15 4
13 23 157
14 37 14
15 14 175
16 135 29
17 90 60
18 30 139
19 38 115
20 86 113
21 199 5
22 131 106
23 157 142
24 118 63
25 35 119
26 37 53
27 177 59
28 65 111
29 95 49
30 14 137
31 185 169
32 100 172
33 8 9
34 150 41
35 12 23
36 22 184
37 157 148
38 141 162
39 32 88
40 190 195
41 26 135
42 138 138
43 48 9
44 183 42
45 132 129
46 107 63
47 194 62
48 37 97
49 159 56
50 28 120
51 111 160
52 72 72
53 77 106
54 81 13
55 80 7
56 8 112
57 10 146
58 197 118
59 196 112
60 121 79
61 156 77
62 174 102
63 105 84
64 193 70
65 149 161
66 149 170
67 23 162
68 29 36
69 139 33
70 68 149
71 100 3
72 10 66
73 40 142
74 79 104
75 60 139
76 57 14
77 12 183
78 93 55
79 4 160
80 97 24
81 63 189
82 84 130
83 163 177
84 109 136
85 22 4
86 195 23
87 156 122
88 68 155
89 108 154
90 98 20
91 74 69
92 78 30
93 132 200
94 176 81
95 141 37
96 75 119
97 89 155
98 48 29
99 48 54
