N 100 
0 88 194
1 42 93
2 73 27
3 138 195
4 28 151
5 110 36
6 169 137
7 77 58
8 138 48
9 147 193
10 88 23
11 106 99
12 122 146
13 25 63
14 192 197
15 184 185
16 198 154
17 81 25
18 124 108
19 115 149
20 80 105
21 180 19
22 60 76
23 180 120
24 74 38
25 75 67
26 26 47
27 66 170
28 133 193
29 132 172
30 163 101
31 87 166
32 19 56
33 138 110
34 105 117
35 101 87
36 198 153
37 28 162
38 65 171
39 149 171
40 76 19
41 199 34
42 166 35
43 154 29
44 88 171
45 168 2
46 91 59
47 61 65
48 35 176
49 102 199
50 70 139
51 86 28
52 84 130
53 100 11
54 19 106
55 27 153
56 94 42
57 7 182
58 4 79
59 60 147
60 138 68
61 148 38
62 59 97
63 22 7
64 142 12
65 117 19
66 141 76
67 84 126
68 84 144
69 47 55
70 158 66
71 163 39
72 17 118
73 168 28
74 121 84
75 39 15
76 175 181
77 111 108
78 54 179
79 144 97
80 18 32
81 111 183
82 69 129
83 90 175
84 125 131
85 37 9
86 27 92
87 79 44
88 133 23
89 153 58
90 107 189
91 74 62
92 24 50
93 41 114
94 19 38
95 143 24
96 69 43
97 176 118
98 37 200
99 57 162
