N 100 
0 177 113
1 146 65
2 9 14
3 147 141
4 0 121
5 21 167
6 171 4
7 81 84
8 163 177
9 41 132
10 114 32
11 181 114
12 123 13
13 54 24
14 158 27
15 33 166
16 197 138
17 154 3
18 50 73
19 75 185
20 82 122
21 181 94
22 73 43
23 43 97
24 47 44
25 18 80
26 58 49
27 198 14
28 68 155
29 191 101
30 144 159
31 191 55
32 152 175
33 9 80
34 89 120
35 27 186
36 105 174
37 169 161
38 56 57
39 99 18
40 134 65
41 141 133
42 106 55
43 81 146
44 129 45
45 70 85
46 33 185
47 142 6
48 131 76
49 95 141
50 133 148
51 128 31
52 54 65
53 23 160
54 199 131
55 11 38
56 65 111
57 55 6
58 55 168
59 154 79
60 184 21
61 104 115
62 88 23
63 132 2
64 108 123
65 5 128
66 147 82
67 69 199
68 64 185
69 53 163
70 110 34
71 21 0
72 53 24
73 125 85
74 109 182
75 142 125
76 43 43
77 147 43
78 171 48
79 39 100
80 25 38
81 129 84
82 134 177
83 3 57
84 144 73
85 145 115
86 165 12
87 53 6
88 197 122
89 115 89
90 157 12
91 67 18
92 189 8
93 195 34
94 114 89
95 15 185
96 149 147
97 168 127
98 19 172
99 180 95
