N 100 
0 117 17
1 7 88
2 9 135
3 161 6
4 113 154
5 199 181
6 110 200
7 104 105
8 181 72
9 161 136
10 24 188
11 182 64
12 171 97
13 73 140
14 143 92
15 51 63
16 36 57
17 194 145
18 125 110
19 198 130
20 81 18
21 55 195
22 74 131
23 154 115
24 43 10
25 106 179
26 120 198
27 12 84
28 121 20
29 72 123
30 79 193
31 155 90
32 154 139
33 161 91
34 184 149
35 40 74
36 192 146
37 4 175
38 82 20
39 73 147
40 85 96
41 7 78
42 56 112
43 162 196
44 168 40
45 72 70
46 17 30
47 5 42
48 191 140
49 132 155
50 8 194
51 108 68
52 171 53
53 195 154
54 192 130
55 105 196
56 25 91
57 160 3
58 2 111
59 196 40
60 119 133
61 44 111
62 180 11
63 200 106
64 128 182
65 21 77
66 95 58
67 184 83
68 76 174
69 18 67
70 79 40
71 123 84
72 140 195
73 84 178
74 192 173
75 112 88
76 151 126
77 129 102
78 111 86
79 147 116
80 99 12
81 15 55
82 169 31
83 28 121
84 35 27
85 110 188
86 147 124
87 85 21
88 82 66
89 109 20
90 3 108
91 64 103
92 59 80
93 65 155
94 20 76
95 128 93
96 73 152
97 13 20
98 29 42
99 91 17
