N 100 
0 153 109
1 191 145
2 149 40
3 81 128
4 41 146
5 189 154
6 125 149
7 198 159
8 168 131
9 72 173
10 66 68
11 68 167
12 64 151
13 71 124
14 2 72
15 115 54
16 173 106
17 25 52
18 19 49
19 28 190
20 164 75
21 37 183
22 142 107
23 34 38
24 195 103
25 150 145
26 132 168
27 196 38
28 38 141
29 72 88
30 139 114
31 29 54
32 23 132
33 116 78
34 8 59
35 155 29
36 13 65
37 103 200
38 187 3
39 39 120
40 5 52
41 96 132
42 176 186
43 94 92
44 55 115
45 125 54
46 173 86
47 175 84
48 59 196
49 155 116
50 197 83
51 124 52
52 14 28
53 45 171
54 50 31
55 4 56
56 51 11
57 38 25
58 71 190
59 79 16
60 39 88
61 28 127
62 118 79
63 102 98
64 189 83
65 163 38
66 29 115
67 79 50
68 41 73
69 44 130
70 134 131
71 176 161
72 1 31
73 98 70
74 175 17
75 55 3
76 40 22
77 132 172
78 9 22
79 117 131
80 167 20
81 72 168
82 77 57
83 5 147
84 49 75
85 122 191
86 139 170
87 131 0
88 177 56
89 158 166
90 198 8
91 33 197
92 31 68
93 117 87
94 85 163
95 69 120
96 147 173
97 17 159
98 18 55
99 117 41
