N 100 
0 184 127
1 148 86
2 80 89
3 95 125
4 105 118
5 171 89
6 159 67
7 92 179
8 155 162
9 166 176
10 93 26
11 100 142
12 64 26
13 171 196
14 150 49
15 66 50
16 160 57
17 189 1
18 159 87
19 121 124
20 1 97
21 46 37
22 94 21
23 74 3
24 44 59
25 10 35
26 35 175
27 196 49
28 164 92
29 12 9
30 92 172
31 47 10
32 101 19
33 120 45
34 86 52
35 45 30
36 46 5
37 158 81
38 126 83
39 160 141
40 61 48
41 31 53
42 27 70
43 124 161
44 4 13
45 60 28
46 78 99
47 10 167
48 49 137
49 40 186
50 64 185
51 66 183
52 194 189
53 186 67
54 23 12
55 54 34
56 151 75
57 148 119
58 70 31
59 11 65
60 2 30
61 25 81
62 81 46
63 136 185
64 9 2
65 89 142
66 52 103
67 1 22
68 7 130
69 188 119
70 32 87
71 46 136
72 157 168
73 127 195
74 179 166
75 172 53
76 24 200
77 27 3
78 14 41
79 16 89
80 26 95
81 74 155
82 36 34
83 120 63
84 16 64
85 11 33
86 114 140
87 50 185
88 172 159
89 157 187
90 194 4
91 121 42
92 176 33
93 55 69
94 101 110
95 200 113
96 58 48
97 16 1
98 82 28
99 115 139
