N 100 
0 158 109
1 113 69
2 13 163
3 121 2
4 19 73
5 95 28
6 152 109
7 60 138
8 132 185
9 166 4
10 47 97
11 195 137
12 49 152
13 42 37
14 156 94
15 47 42
16 25 126
17 120 183
18 37 167
19 45 89
20 53 28
21 93 134
22 23 14
23 87 174
24 115 183
25 145 21
26 113 47
27 73 33
28 188 89
29 0 198
30 32 177
31 101 171
32 161 136
33 33 96
34 74 166
35 200 41
36 34 66
37 156 65
38 197 1
39 10 193
40 9 24
41 149 192
42 187 128
43 80 82
44 63 76
45 155 75
46 74 84
47 170 42
48 102 34
49 182 5
50 61 196
51 39 144
52 29 121
53 55 190
54 53 19
55 77 131
56 77 9
57 77 36
58 176 167
59 0 127
60 20 70
61 89 70
62 199 78
63 58 102
64 194 200
65 39 162
66 3 155
67 133 30
68 109 198
69 85 102
70 193 163
71 31 22
72 47 110
73 13 45
74 174 149
75 125 158
76 87 67
77 109 29
78 24 54
79 171 1
80 171 108
81 166 165
82 86 26
83 200 63
84 87 152
85 38 194
86 118 22
87 186 72
88 4 29
89 107 199
90 97 95
91 121 77
92 29 26
93 83 146
94 98 18
95 127 153
96 69 96
97 50 112
98 199 68
99 38 4
