N 100 
0 68 5
1 4 143
2 83 21
3 51 2
4 155 100
5 117 67
6 178 52
7 33 91
8 37 18
9 24 48
10 91 179
11 169 106
12 6 129
13 40 53
14 117 158
15 39 163
16 164 77
17 159 41
18 111 14
19 25 110
20 35 36
21 10 18
22 152 3
23 36 80
24 122 153
25 36 61
26 35 82
27 165 49
28 104 40
29 180 105
30 6 199
31 71 7
32 71 123
33 104 72
34 6 28
35 2 140
36 31 12
37 169 44
38 145 8
39 20 20
40 93 34
41 20 50
42 15 147
43 189 14
44 196 69
45 84 137
46 29 148
47 73 16
48 51 63
49 38 90
50 180 148
51 57 97
52 150 45
53 153 46
54 139 175
55 94 197
56 115 194
57 86 32
58 45 127
59 55 20
60 110 133
61 69 160
62 153 70
63 46 190
64 10 44
65 149 192
66 59 80
67 83 8
68 55 134
69 187 45
70 165 43
71 123 12
72 49 15
73 49 126
74 77 50
75 184 84
76 115 19
77 59 11
78 80 157
79 52 34
80 114 114
81 128 81
82 119 188
83 3 55
84 134 141
85 187 51
86 123 36
87 158 13
88 60 47
89 182 141
90 131 152
91 40 97
92 33 106
93 76 81
94 72 127
95 122 119
96 62 134
97 150 48
98 39 16
99 85 64
