N 100 
0 5 176
1 144 199
2 138 177
3 193 75
4 4 168
5 164 156
6 48 112
7 28 68
8 0 153
9 48 100
10 20 97
11 174 169
12 26 6
13 167 134
14 14 188
15 70 38
16 153 94
17 189 148
18 166 47
19 194 182
20 199 55
21 177 181
22 172 4
23 133 140
24 148 10
25 145 50
26 160 78
27 185 9
28 195 26
29 195 50
30 51 26
31 52 28
32 120 178
33 179 191
34 9 96
35 97 87
36 71 194
37 42 163
38 57 158
39 75 47
40 37 106
41 200 110
42 13 195
43 133 157
44 193 195
45 123 38
46 197 44
47 101 61
48 158 78
49 120 110
50 128 56
51 130 98
52 185 20
53 48 189
54 10 2
55 163 137
56 46 20
57 141 198
58 34 163
59 32 30
60 153 59
61 113 19
62 72 112
63 12 50
64 138 47
65 195 154
66 3 37
67 178 66
68 157 160
69 83 2
70 84 186
71 126 184
72 17 86
73 153 86
74 172 71
75 102 48
76 90 147
77 116 56
78 31 29
79 22 61
80 6 180
81 151 95
82 14 51
83 168 52
84 37 97
85 71 180
86 186 151
87 4 127
88 153 78
89 177 14
90 3 195
91 82 75
92 177 108
93 57 96
94 69 125
95 26 195
96 179 50
97 27 154
98 57 87
99 141 5
