N 100 
0 128 134
1 116 89
2 125 100
3 6 116
4 114 66
5 76 16
6 173 68
7 1 2
8 138 192
9 21 76
10 100 122
11 99 2
12 130 39
13 140 112
14 55 129
15 57 143
16 124 104
17 138 95
18 159 115
19 126 60
20 199 130
21 3 194
22 50 79
23 169 190
24 128 83
25 194 182
26 124 152
27 25 195
28 65 112
29 71 66
30 66 122
31 145 96
32 170 129
33 57 45
34 62 38
35 20 58
36 48 152
37 174 198
38 157 105
39 136 200
40 178 179
41 42 200
42 149 185
43 151 27
44 48 96
45 174 165
46 16 91
47 167 60
48 18 98
49 179 98
50 86 85
51 183 134
52 61 93
53 96 20
54 182 178
55 73 181
56 83 136
57 82 165
58 63 129
59 36 141
60 130 183
61 144 149
62 55 44
63 97 103
64 158 74
65 168 113
66 143 16
67 3 195
68 33 64
69 3 59
70 28 39
71 26 10
72 64 112
73 64 83
74 4 144
75 103 58
76 129 134
77 109 1
78 184 56
79 195 141
80 105 16
81 11 65
82 3 50
83 32 179
84 18 107
85 75 127
86 30 23
87 4 111
88 36 66
89 6 44
90 40 94
91 129 110
92 61 136
93 167 200
94 2 177
95 59 86
96 125 200
97 58 147
98 123 166
99 60 111
