N 100 
0 0 196
1 121 58
2 70 192
3 13 92
4 103 4
5 81 20
6 65 66
7 144 54
8 101 80
9 2 21
10 194 26
11 152 120
12 194 37
13 173 115
14 193 128
15 186 89
16 27 183
17 19 11
18 197 197
19 45 126
20 131 71
21 150 89
22 58 185
23 170 32
24 11 24
25 111 112
26 184 153
27 2 127
28 37 6
29 123 171
30 114 7
31 185 23
32 142 57
33 125 159
34 132 136
35 171 153
36 76 138
37 118 30
38 49 115
39 27 121
40 82 88
41 120 70
42 11 139
43 27 39
44 77 11
45 36 119
46 151 99
47 118 179
48 106 79
49 22 61
50 78 143
51 2 121
52 90 52
53 7 8
54 96 30
55 193 83
56 143 49
57 22 165
58 82 157
59 164 39
60 133 96
61 130 38
62 15 0
63 107 137
64 111 115
65 148 185
66 44 165
67 45 31
68 65 59
69 46 107
70 114 154
71 167 55
72 178 15
73 198 142
74 185 198
75 65 128
76 53 0
77 186 31
78 0 37
79 146 23
80 92 14
81 167 38
82 197 82
83 11 109
84 35 42
85 53 168
86 81 18
87 50 75
88 167 109
89 125 162
90 169 37
91 166 9
92 60 36
93 115 4
94 182 3
95 41 23
96 87 127
97 36 8
98 161 83
99 180 199
