N 100 
0 34 107
1 113 32
2 45 11
3 115 73
4 133 20
5 115 190
6 117 80
7 60 54
8 7 153
9 30 171
10 82 91
11 150 75
12 84 27
13 123 181
14 8 70
15 32 160
16 79 97
17 170 74
18 165 167
19 149 25
20 14 107
21 135 112
22 195 66
23 8 140
24 98 171
25 6 120
26 122 118
27 150 159
28 183 82
29 65 114
30 91 177
31 84 115
32 155 8
33 27 90
34 8 168
35 79 176
36 21 27
37 138 39
38 97 111
39 26 47
40 134 165
41 158 29
42 31 41
43 70 106
44 156 154
45 164 101
46 151 35
47 84 184
48 114 98
49 175 162
50 183 49
51 31 31
52 182 187
53 155 96
54 163 56
55 190 183
56 25 118
57 22 168
58 36 89
59 170 197
60 155 19
61 178 65
62 46 104
63 24 6
64 97 162
65 18 14
66 23 100
67 162 109
68 122 62
69 175 95
70 30 136
71 60 133
72 124 42
73 32 130
74 19 13
75 123 200
76 180 124
77 4 184
78 10 184
79 111 173
80 29 194
81 200 172
82 160 105
83 35 9
84 39 1
85 75 14
86 180 180
87 181 72
88 181 32
89 73 59
90 54 140
91 53 22
92 7 64
93 100 27
94 72 3
95 132 26
96 166 162
97 154 182
98 60 91
99 177 20
