N 100 
0 166 119
1 10 36
2 167 137
3 35 29
4 136 187
5 41 59
6 56 78
7 176 23
8 30 170
9 23 148
10 120 30
11 184 177
12 11 107
13 174 55
14 140 117
15 127 42
16 106 49
17 64 180
18 175 5
19 31 147
20 142 77
21 121 120
22 122 50
23 105 153
24 176 174
25 152 186
26 130 144
27 193 4
28 121 45
29 0 86
30 71 137
31 91 153
32 127 126
33 12 53
34 114 89
35 171 138
36 74 80
37 146 100
38 158 53
39 124 25
40 111 99
41 187 92
42 24 79
43 160 164
44 78 38
45 137 83
46 17 85
47 67 27
48 107 3
49 14 94
50 198 42
51 15 31
52 162 97
53 91 178
54 143 196
55 110 38
56 55 150
57 106 100
58 139 35
59 176 48
60 97 165
61 131 165
62 6 28
63 181 189
64 57 38
65 95 105
66 82 1
67 11 186
68 73 195
69 81 4
70 15 173
71 179 46
72 90 20
73 73 139
74 133 143
75 180 151
76 151 14
77 68 14
78 94 157
79 96 137
80 26 40
81 169 167
82 74 98
83 10 149
84 154 167
85 101 193
86 8 8
87 163 55
88 74 132
89 174 91
90 36 81
91 163 6
92 115 43
93 103 38
94 86 112
95 14 108
96 11 144
97 72 14
98 108 86
99 85 175
