N 100 
0 189 42
1 153 88
2 38 141
3 148 64
4 52 36
5 65 50
6 155 94
7 0 174
8 129 191
9 98 22
10 164 23
11 193 73
12 95 90
13 170 115
14 141 69
15 26 125
16 19 160
17 75 126
18 63 125
19 82 99
20 42 86
21 114 42
22 133 89
23 188 145
24 118 23
25 15 93
26 129 37
27 87 166
28 135 168
29 57 160
30 66 44
31 3 47
32 85 176
33 103 41
34 105 59
35 200 167
36 37 146
37 163 88
38 170 138
39 50 35
40 14 106
41 135 108
42 82 110
43 191 58
44 41 28
45 109 29
46 126 4
47 164 12
48 34 88
49 133 164
50 90 105
51 172 80
52 107 144
53 124 113
54 156 192
55 4 144
56 41 38
57 54 0
58 152 91
59 171 105
60 98 157
61 68 103
62 40 84
63 172 128
64 123 200
65 174 91
66 148 78
67 69 127
68 141 56
69 14 169
70 133 169
71 32 189
72 14 157
73 1 4
74 64 54
75 111 37
76 181 70
77 83 105
78 13 135
79 160 109
80 18 31
81 198 116
82 103 152
83 103 196
84 85 72
85 134 194
86 37 143
87 39 92
88 82 17
89 116 142
90 104 82
91 81 18
92 29 166
93 142 108
94 58 1
95 146 97
96 105 160
97 12 40
98 40 69
99 35 121
