N 100 
0 184 183
1 101 59
2 31 42
3 173 138
4 83 129
5 42 180
6 24 190
7 83 177
8 142 192
9 194 157
10 1 67
11 55 182
12 123 29
13 119 106
14 146 169
15 97 127
16 148 192
17 119 27
18 10 72
19 66 22
20 168 46
21 170 76
22 117 166
23 65 26
24 161 18
25 126 112
26 95 71
27 3 21
28 181 110
29 136 145
30 42 63
31 139 43
32 5 62
33 194 127
34 36 42
35 50 145
36 21 121
37 142 198
38 173 71
39 13 32
40 111 48
41 181 44
42 166 12
43 191 125
44 144 116
45 128 137
46 101 67
47 137 130
48 10 89
49 119 70
50 41 47
51 103 162
52 166 33
53 18 126
54 20 4
55 89 92
56 100 63
57 93 57
58 20 111
59 177 189
60 139 100
61 195 56
62 35 197
63 111 81
64 151 105
65 72 192
66 114 177
67 49 107
68 177 69
69 144 56
70 93 179
71 168 43
72 36 137
73 119 109
74 82 155
75 19 135
76 195 77
77 176 89
78 195 148
79 75 187
80 180 157
81 173 101
82 199 37
83 107 134
84 46 8
85 61 100
86 170 130
87 43 124
88 120 148
89 148 166
90 190 182
91 191 136
92 55 71
93 104 31
94 59 155
95 54 53
96 138 117
97 147 133
98 65 9
99 4 17
