N 100 
0 68 191
1 174 82
2 0 174
3 141 142
4 132 100
5 170 195
6 94 134
7 181 191
8 156 76
9 160 75
10 155 146
11 196 35
12 90 157
13 93 55
14 48 131
15 30 169
16 167 42
17 134 199
18 73 62
19 170 148
20 15 122
21 91 107
22 31 129
23 13 22
24 172 9
25 132 175
26 176 176
27 184 81
28 85 58
29 61 164
30 103 13
31 127 105
32 130 37
33 80 175
34 9 70
35 181 34
36 185 44
37 129 51
38 135 192
39 171 59
40 137 14
41 14 196
42 72 116
43 42 78
44 159 24
45 166 21
46 110 156
47 59 133
48 2 54
49 9 159
50 48 62
51 106 149
52 195 126
53 111 38
54 121 63
55 124 31
56 69 48
57 119 28
58 79 88
59 109 90
60 43 154
61 135 40
62 55 181
63 23 1
64 148 192
65 76 21
66 158 4
67 130 34
68 196 140
69 12 47
70 178 160
71 80 181
72 21 74
73 161 71
74 153 79
75 95 33
76 176 130
77 37 159
78 10 18
79 86 131
80 62 53
81 77 78
82 21 178
83 29 127
84 114 129
85 146 136
86 22 120
87 106 105
88 36 149
89 115 197
90 137 93
91 1 32
92 157 138
93 35 47
94 150 166
95 109 180
96 65 97
97 147 74
98 129 120
99 193 51
