N 100 
0 184 129
1 122 15
2 157 80
3 141 104
4 3 84
5 118 112
6 198 106
7 36 160
8 145 35
9 24 182
10 6 49
11 182 113
12 190 50
13 198 23
14 51 10
15 163 60
16 139 39
17 149 63
18 62 67
19 16 173
20 0 62
21 64 146
22 69 194
23 195 133
24 56 34
25 89 135
26 155 169
27 77 74
28 105 127
29 180 167
30 111 22
31 23 88
32 12 39
33 173 193
34 176 141
35 96 1
36 88 31
37 112 66
38 153 111
39 123 3
40 58 99
41 39 78
42 180 197
43 193 58
44 41 125
45 174 182
46 69 189
47 68 162
48 24 161
49 88 103
50 198 37
51 154 164
52 177 179
53 9 182
54 123 40
55 4 106
56 4 187
57 170 173
58 124 70
59 35 29
60 140 31
61 64 131
62 137 119
63 8 17
64 23 138
65 117 58
66 200 139
67 137 144
68 53 76
69 58 92
70 95 80
71 157 108
72 139 12
73 190 78
74 136 27
75 160 168
76 86 19
77 200 3
78 156 37
79 28 114
80 57 18
81 90 44
82 37 46
83 78 23
84 23 167
85 116 135
86 120 100
87 163 75
88 147 21
89 196 108
90 7 35
91 94 60
92 187 52
93 126 11
94 168 68
95 108 141
96 97 193
97 90 49
98 189 59
99 99 80
