N 100 
0 98 79
1 49 32
2 144 121
3 39 74
4 66 52
5 144 161
6 15 164
7 130 194
8 109 190
9 46 104
10 180 188
11 73 75
12 169 66
13 44 10
14 28 85
15 75 90
16 133 136
17 137 67
18 41 84
19 16 16
20 85 179
21 145 174
22 4 58
23 196 56
24 59 181
25 198 44
26 136 79
27 51 167
28 124 175
29 47 137
30 199 178
31 157 55
32 79 159
33 26 139
34 176 24
35 13 89
36 105 86
37 100 93
38 128 125
39 10 142
40 52 99
41 122 95
42 148 48
43 80 24
44 64 28
45 144 45
46 105 155
47 131 45
48 150 83
49 189 182
50 132 133
51 32 190
52 194 97
53 132 50
54 155 95
55 49 55
56 35 147
57 7 87
58 23 172
59 57 158
60 87 133
61 126 144
62 187 70
63 59 139
64 151 82
65 165 132
66 74 2
67 148 138
68 99 30
69 48 114
70 115 108
71 69 119
72 0 136
73 182 126
74 197 140
75 180 90
76 183 188
77 123 77
78 67 166
79 75 198
80 20 15
81 113 24
82 23 39
83 31 162
84 188 166
85 31 134
86 171 192
87 178 51
88 182 39
89 146 57
90 21 63
91 176 161
92 126 23
93 4 159
94 196 152
95 26 114
96 139 147
97 70 139
98 127 9
99 193 55
