N 100 
0 20 118
1 6 144
2 147 104
3 140 39
4 163 189
5 83 35
6 157 73
7 81 181
8 87 79
9 19 85
10 141 73
11 116 151
12 186 79
13 187 32
14 124 91
15 188 129
16 104 171
17 29 135
18 194 98
19 178 166
20 91 48
21 82 95
22 165 162
23 98 151
24 29 91
25 47 39
26 24 133
27 151 69
28 131 108
29 125 108
30 117 134
31 87 109
32 84 170
33 79 113
34 159 11
35 186 145
36 110 56
37 159 96
38 153 153
39 41 0
40 73 198
41 3 122
42 123 119
43 40 24
44 169 52
45 39 102
46 198 53
47 87 180
48 183 99
49 186 47
50 118 197
51 51 45
52 200 195
53 24 167
54 93 79
55 190 7
56 4 107
57 118 64
58 18 4
59 70 14
60 183 38
61 166 25
62 60 138
63 176 32
64 117 194
65 8 125
66 4 188
67 171 169
68 159 158
69 45 79
70 144 107
71 10 82
72 132 27
73 107 188
74 18 0
75 195 46
76 108 78
77 58 6
78 179 114
79 76 27
80 138 124
81 66 199
82 117 114
83 150 10
84 173 162
85 46 191
86 121 43
87 132 101
88 20 86
89 180 50
90 108 35
91 49 155
92 89 109
93 55 6
94 116 150
95 81 108
96 149 122
97 79 111
98 65 70
99 132 82
