N 100 
0 4 89
1 189 22
2 85 132
3 10 69
4 92 58
5 93 49
6 149 144
7 143 20
8 30 109
9 103 151
10 120 89
11 103 12
12 161 172
13 177 121
14 5 45
15 74 132
16 152 197
17 72 36
18 143 71
19 24 13
20 188 133
21 45 149
22 59 90
23 73 102
24 86 55
25 127 0
26 87 195
27 91 144
28 124 8
29 61 85
30 56 93
31 89 188
32 155 97
33 119 29
34 187 143
35 124 139
36 50 32
37 96 145
38 48 169
39 99 32
40 135 159
41 102 160
42 62 35
43 197 162
44 123 4
45 66 143
46 81 113
47 138 79
48 177 133
49 88 19
50 27 116
51 28 84
52 112 132
53 176 24
54 137 126
55 111 117
56 200 15
57 84 93
58 152 79
59 94 55
60 54 50
61 111 33
62 49 145
63 183 94
64 9 29
65 135 185
66 171 39
67 95 78
68 42 3
69 132 87
70 38 96
71 101 27
72 3 52
73 62 85
74 91 179
75 77 160
76 67 85
77 7 200
78 33 114
79 105 1
80 151 104
81 124 125
82 40 182
83 95 154
84 75 88
85 73 98
86 164 151
87 12 197
88 194 107
89 37 74
90 99 3
91 121 191
92 146 58
93 6 90
94 179 36
95 24 24
96 154 1
97 91 142
98 33 63
99 196 4
