N 100 
0 63 173
1 40 4
2 12 179
3 71 3
4 114 64
5 5 109
6 73 175
7 161 97
8 25 59
9 191 74
10 78 95
11 130 43
12 71 154
13 181 6
14 74 147
15 169 104
16 57 30
17 0 79
18 160 12
19 139 127
20 114 126
21 156 182
22 38 124
23 18 69
24 128 49
25 83 58
26 79 52
27 14 179
28 42 35
29 81 167
30 115 69
31 63 153
32 35 196
33 68 143
34 133 72
35 169 19
36 102 5
37 121 100
38 43 145
39 32 127
40 13 31
41 156 195
42 67 6
43 180 5
44 137 25
45 68 121
46 103 11
47 136 59
48 88 132
49 2 32
50 135 25
51 182 24
52 178 174
53 123 8
54 140 161
55 84 56
56 8 70
57 163 10
58 131 28
59 88 191
60 14 15
61 75 132
62 126 121
63 167 56
64 42 48
65 160 51
66 43 110
67 167 179
68 98 116
69 103 37
70 122 154
71 84 174
72 22 74
73 56 183
74 100 143
75 148 71
76 7 28
77 131 81
78 44 33
79 109 73
80 32 112
81 82 105
82 80 171
83 75 181
84 81 46
85 44 73
86 159 165
87 146 169
88 69 191
89 39 82
90 17 136
91 191 114
92 119 37
93 33 129
94 108 7
95 186 46
96 178 188
97 172 109
98 122 32
99 141 150
