N 100 
0 199 4
1 88 12
2 19 145
3 109 154
4 75 154
5 177 115
6 138 37
7 157 172
8 126 148
9 165 35
10 99 10
11 193 121
12 76 34
13 44 191
14 141 10
15 107 84
16 110 123
17 46 158
18 119 2
19 114 96
20 167 111
21 130 172
22 29 97
23 200 169
24 128 102
25 104 24
26 53 85
27 98 42
28 16 166
29 5 100
30 27 76
31 184 145
32 22 48
33 28 3
34 26 114
35 103 88
36 35 164
37 77 31
38 128 146
39 131 187
40 19 136
41 183 82
42 2 106
43 158 177
44 26 147
45 166 105
46 49 40
47 174 169
48 97 109
49 59 194
50 62 116
51 174 161
52 9 19
53 102 3
54 60 135
55 92 42
56 198 85
57 106 102
58 120 155
59 100 23
60 188 126
61 174 51
62 90 54
63 73 5
64 160 44
65 110 105
66 161 122
67 194 101
68 16 120
69 136 29
70 88 39
71 100 64
72 10 43
73 100 46
74 153 164
75 69 132
76 146 115
77 121 175
78 27 47
79 60 35
80 194 9
81 161 62
82 152 5
83 43 160
84 79 175
85 188 37
86 81 92
87 190 82
88 123 33
89 125 14
90 128 76
91 179 8
92 95 59
93 130 161
94 192 194
95 77 17
96 141 175
97 104 9
98 143 179
99 193 153
